movieId,tagId,relevance
1,503,0.04949999999999999
1,504,0.53125
1,505,0.34225000000000005
1,506,0.07450000000000001
1,507,0.026249999999999996
1,508,0.20400000000000001
1,509,0.14650000000000002
1,510,0.046499999999999986
1,511,0.027249999999999996
1,512,0.07924999999999999
1,513,0.068
1,514,0.017500000000000016
1,515,0.01874999999999999
1,516,0.05375000000000002
1,517,0.02024999999999999
1,518,0.01824999999999999
1,519,0.38225
1,520,0.016749999999999987
1,521,0.00924999999999998
1,522,0.047250000000000014
1,523,0.028000000000000025
1,524,0.08850000000000002
1,525,0.029500000000000026
1,526,0.14024999999999999
1,527,0.21325
1,528,0.62925
1,529,0.689
1,530,0.07
1,531,0.27849999999999997
1,532,0.22649999999999998
1,533,0.025749999999999995
1,534,0.045499999999999985
1,535,0.5305
1,536,0.942
1,537,0.024249999999999994
1,538,0.020000000000000018
1,539,0.012500000000000011
1,540,0.13174999999999998
1,541,0.019000000000000017
1,542,0.015749999999999986
1,543,0.22249999999999998
1,544,0.066
1,545,0.062
1,546,0.05425000000000002
1,547,0.07700000000000001
1,548,0.34125000000000005
1,549,0.18874999999999997
1,550,0.10075
1,551,0.15649999999999997
1,552,0.05425000000000002
1,553,0.49275
1,554,0.57875
1,555,0.16249999999999998
1,556,0.07574999999999998
1,557,0.12974999999999998
1,558,0.11299999999999999
1,559,0.005249999999999977
1,560,0.02174999999999999
1,561,0.005500000000000005
1,562,0.09175
1,563,0.03749999999999998
1,564,0.22725
1,565,0.14550000000000002
1,566,0.05349999999999999
1,567,0.05399999999999999
1,568,0.27425
1,569,0.024249999999999994
1,570,0.014249999999999985
1,571,0.01100000000000001
1,572,0.029249999999999998
1,573,0.003249999999999975
1,574,0.018000000000000016
1,575,0.016249999999999987
1,576,0.01874999999999999
1,577,0.008500000000000008
1,578,0.06724999999999998
1,579,0.036250000000000004
1,580,0.04625000000000001
1,581,0.06374999999999997
1,582,0.031000000000000028
1,583,0.024749999999999994
1,584,0.11825000000000002
1,585,0.40525
1,586,0.058250000000000024
1,587,0.12724999999999997
1,588,0.97925
1,589,0.99075
1,590,0.034999999999999976
1,591,0.010249999999999981
1,592,0.04199999999999998
1,593,0.006000000000000005
1,594,0.028749999999999998
1,595,0.02975
1,596,0.03075
1,597,0.067
1,598,0.04049999999999998
1,599,0.014749999999999985
1,600,0.27249999999999996
1,601,0.175
1,602,0.4345
1,603,0.8999999999999999
1,604,0.10575000000000001
1,605,0.027749999999999997
1,606,0.16275
1,607,0.03999999999999998
1,608,0.13324999999999998
1,609,0.27475000000000005
1,610,0.40725
1,611,0.06774999999999998
1,612,0.07050000000000001
1,613,0.22725
1,614,0.2435
1,615,0.07224999999999998
1,616,0.06524999999999997
1,617,0.012500000000000011
1,618,0.026000000000000023
1,619,0.16475
1,620,0.137
1,621,0.06175000000000003
1,622,0.013749999999999984
1,623,0.29800000000000004
1,624,0.06524999999999997
1,625,0.13324999999999998
1,626,0.0625
1,627,0.3405
1,628,0.014249999999999985
1,629,0.07574999999999998
1,630,0.135
1,631,0.01150000000000001
1,632,0.025000000000000022
1,633,0.0040000000000000036
1,634,0.3435
1,635,0.02100000000000002
1,636,0.005749999999999977
1,637,0.05425000000000002
1,638,0.032999999999999974
1,639,0.036750000000000005
1,640,0.265
1,641,0.21975
1,642,0.192
1,643,0.31525000000000003
1,644,0.01924999999999999
1,645,0.134
1,646,0.64925
1,647,0.025749999999999995
1,648,0.01924999999999999
1,649,0.035250000000000004
1,650,0.02200000000000002
1,651,0.05199999999999999
1,652,0.03899999999999998
1,653,0.04175000000000001
1,654,0.023749999999999993
1,655,0.07200000000000001
1,656,0.04099999999999998
1,657,0.00824999999999998
1,658,0.069
1,659,0.013249999999999984
1,660,0.23475000000000001
1,661,0.028000000000000025
1,662,0.04349999999999998
1,663,0.2345
1,664,0.6955
1,665,0.007249999999999979
1,666,0.04849999999999999
1,667,0.04749999999999999
1,668,0.26275000000000004
1,669,0.30200000000000005
1,670,0.016500000000000015
1,671,0.07374999999999998
1,672,0.08524999999999999
1,673,0.00924999999999998
1,674,0.07874999999999999
1,675,0.48275
1,676,0.16249999999999998
1,677,0.045999999999999985
1,678,0.0037499999999999756
1,679,0.175
1,680,0.013500000000000012
1,681,0.03699999999999998
1,682,0.20325
1,683,0.07974999999999999
1,684,0.04299999999999998
1,685,0.02100000000000002
1,686,0.08400000000000002
1,687,0.030500000000000027
1,688,0.21225
1,689,0.06424999999999997
1,690,0.18974999999999997
1,691,0.42100000000000004
1,692,0.048750000000000016
1,693,0.027749999999999997
1,694,0.16875
1,695,0.016500000000000015
1,696,0.08274999999999999
1,697,0.047250000000000014
1,698,0.015000000000000013
1,699,0.01050000000000001
1,700,0.026749999999999996
1,701,0.13924999999999998
1,702,0.16699999999999998
1,703,0.049250000000000016
1,704,0.0675
1,705,0.08074999999999999
1,706,0.020500000000000018
1,707,0.04999999999999999
1,708,0.011249999999999982
1,709,0.12075000000000002
1,710,0.22499999999999998
1,711,0.057999999999999996
1,712,0.044999999999999984
1,713,0.01150000000000001
1,714,0.029500000000000026
1,715,0.08474999999999999
1,716,0.25225
1,717,0.817
1,718,0.047750000000000015
1,719,0.39949999999999997
1,720,0.04475000000000001
1,721,0.08950000000000002
1,722,0.03475
1,723,0.018500000000000016
1,724,0.05099999999999999
1,725,0.043999999999999984
1,726,0.29425
1,727,0.10799999999999998
1,728,0.027000000000000024
1,729,0.046750000000000014
1,730,0.067
1,731,0.15999999999999998
1,732,0.028749999999999998
1,733,0.14750000000000002
1,734,0.10699999999999998
1,735,0.07050000000000001
1,736,0.01874999999999999
1,737,0.0675
1,738,0.014000000000000012
1,739,0.08950000000000002
1,740,0.009000000000000008
1,741,0.0615
1,742,0.8792500000000001
1,743,0.758
1,744,0.04525000000000001
1,745,0.497
1,746,0.16549999999999998
1,747,0.34299999999999997
1,748,0.754
1,749,0.1975
1,750,0.641
1,751,0.19074999999999998
1,752,0.472
1,753,0.11699999999999999
1,754,0.15250000000000002
1,755,0.3135
1,756,0.24825000000000003
1,757,0.10975000000000001
1,758,0.26025
1,759,0.29600000000000004
1,760,0.42674999999999996
1,761,0.701
1,762,0.05225000000000002
1,763,0.16749999999999998
1,764,0.008500000000000008
1,765,0.14175
1,766,0.14425
1,767,0.27549999999999997
1,768,0.15425
1,769,0.04249999999999998
1,770,0.027500000000000024
1,771,0.17975000000000002
1,772,0.09000000000000002
1,773,0.20675
1,774,0.19574999999999998
1,775,0.061
1,776,0.3325
1,777,0.491
1,778,0.18225000000000002
1,779,0.1205
1,780,0.1785
1,781,0.018500000000000016
1,782,0.08024999999999999
1,783,0.24425000000000002
1,784,0.025500000000000023
1,785,0.96675
1,786,0.996
1,787,0.35624999999999996
1,788,0.08875
1,789,0.263
1,790,0.04625000000000001
1,791,0.16949999999999998
1,792,0.047750000000000015
1,793,0.08850000000000002
1,794,0.10099999999999998
1,795,0.029500000000000026
1,796,0.07500000000000001
1,797,0.32075
1,798,0.07324999999999998
1,799,0.05175000000000002
1,800,0.05325000000000002
1,801,0.29174999999999995
1,802,0.030500000000000027
1,803,0.049750000000000016
1,804,0.07174999999999998
1,805,0.02150000000000002
1,806,0.32225000000000004
1,807,0.21475
1,808,0.019500000000000017
1,809,0.26275000000000004
1,810,0.010749999999999982
1,811,0.03149999999999997
1,812,0.029500000000000026
1,813,0.10275000000000001
1,814,0.12824999999999998
1,815,0.022749999999999992
1,816,0.19724999999999998
1,817,0.031000000000000028
1,818,0.06724999999999998
1,819,0.030000000000000027
1,820,0.016249999999999987
1,821,0.06824999999999998
1,822,0.05249999999999999
1,823,0.11825000000000002
1,824,0.10175000000000001
1,825,0.11125000000000002
1,826,0.008000000000000007
1,827,0.16999999999999998
1,828,0.14024999999999999
1,829,0.25849999999999995
1,830,0.65725
1,831,0.15699999999999997
1,832,0.22349999999999998
1,833,0.25749999999999995
1,834,0.10725000000000001
1,835,0.07624999999999998
1,836,0.1855
1,837,0.16999999999999998
1,838,0.012500000000000011
1,839,0.07950000000000002
1,840,0.406
1,841,0.06574999999999998
1,842,0.036750000000000005
1,843,0.0645
1,844,0.49724999999999997
1,845,0.20450000000000002
1,846,0.11649999999999999
1,847,0.03749999999999998
1,848,0.010249999999999981
1,849,0.020000000000000018
1,850,0.29700000000000004
1,851,0.07300000000000001
1,852,0.02174999999999999
1,853,0.027749999999999997
1,854,0.07174999999999998
1,855,0.03425
1,856,0.035999999999999976
1,857,0.06574999999999998
1,858,0.03799999999999998
1,859,0.010249999999999981
1,860,0.121
1,861,0.07950000000000002
1,862,0.05149999999999999
1,863,0.16375
1,864,0.20450000000000002
1,865,0.08374999999999999
1,866,0.011749999999999983
1,867,0.671
1,868,0.010749999999999982
1,869,0.04849999999999999
1,870,0.37375
1,871,0.16125
1,872,0.25625
1,873,0.009749999999999981
1,874,0.1245
1,875,0.16199999999999998
1,876,0.04125000000000001
1,877,0.07624999999999998
1,878,0.11975000000000002
1,879,0.028749999999999998
1,880,0.2375
1,881,0.369
1,882,0.2895
1,883,0.2395
1,884,0.027749999999999997
1,885,0.11425000000000002
1,886,0.25149999999999995
1,887,0.19274999999999998
1,888,0.10849999999999999
1,889,0.28925
1,890,0.2405
1,891,0.14300000000000002
1,892,0.03375
1,893,0.061
1,894,0.04799999999999999
1,895,0.3035
1,896,0.044999999999999984
1,897,0.387
1,898,0.22575
1,899,0.27475000000000005
1,900,0.5165
1,901,0.26425
1,902,0.2375
1,903,0.05575000000000002
1,904,0.19
1,905,0.02300000000000002
1,906,0.01824999999999999
1,907,0.04199999999999998
1,908,0.03899999999999998
1,909,0.048250000000000015
1,910,0.14525
1,911,0.24475000000000002
1,912,0.014249999999999985
1,913,0.15699999999999997
1,914,0.139
1,915,0.07950000000000002
1,916,0.10375000000000001
1,917,0.22075
1,918,0.08524999999999999
1,919,0.11375000000000002
1,920,0.15825
1,921,0.54875
1,922,0.055499999999999994
1,923,0.03799999999999998
1,924,0.033499999999999974
1,925,0.034499999999999975
1,926,0.14875
1,927,0.017000000000000015
1,928,0.04899999999999999
1,929,0.063
1,930,0.04375000000000001
1,931,0.27975000000000005
1,932,0.19274999999999998
1,933,0.124
1,934,0.009500000000000008
1,935,0.02250000000000002
1,936,0.39249999999999996
1,937,0.1405
1,938,0.006249999999999978
1,939,0.018000000000000016
1,940,0.02400000000000002
1,941,0.10175000000000001
1,942,0.46475
1,943,0.08050000000000002
1,944,0.057999999999999996
1,945,0.10449999999999998
1,946,0.01150000000000001
1,947,0.02124999999999999
1,948,0.035499999999999976
1,949,0.027500000000000024
1,950,0.30800000000000005
1,951,0.358
1,952,0.059
1,953,0.132
1,954,0.13424999999999998
1,955,0.06574999999999998
1,956,0.08800000000000002
1,957,0.01924999999999999
1,958,0.017500000000000016
1,959,0.04325000000000001
1,960,0.11325000000000002
1,961,0.31875
1,962,0.026249999999999996
1,963,0.04625000000000001
1,964,0.023749999999999993
1,965,0.02024999999999999
1,966,0.05025000000000002
1,967,0.35550000000000004
1,968,0.08474999999999999
1,969,0.3055
1,970,0.19174999999999998
1,971,0.9075
1,972,0.75
1,973,0.17025
1,974,0.04149999999999998
1,975,0.006500000000000006
1,976,0.008500000000000008
1,977,0.16899999999999998
1,978,0.017000000000000015
1,979,0.011749999999999983
1,980,0.025749999999999995
1,981,0.0685
1,982,0.37549999999999994
1,983,0.03199999999999997
1,984,0.123
1,985,0.029000000000000026
1,986,0.058250000000000024
1,987,0.20775
1,988,0.08450000000000002
1,989,0.11199999999999999
1,990,0.37749999999999995
1,991,0.09475
1,992,0.4345
1,993,0.014749999999999985
1,994,0.049250000000000016
1,995,0.09200000000000003
1,996,0.03325
1,997,0.22175
1,998,0.12874999999999998
1,999,0.49
1,1000,0.31000000000000005
1,1001,0.14525
1,1002,0.0017499999999999738
1,1003,0.57375
1,1004,0.15600000000000003
1,1005,0.05225000000000002
1,1006,0.029000000000000026
1,1007,0.50675
1,1008,0.6095
1,1009,0.0050000000000000044
1,1010,0.11525000000000002
1,1011,0.16425
1,1012,0.7522500000000001
1,1013,0.20074999999999998
1,1014,0.14500000000000002
1,1015,0.07674999999999998
1,1016,0.027000000000000024
1,1017,0.08750000000000002
1,1018,0.05049999999999999
1,1019,0.026249999999999996
1,1020,0.3335
1,1021,0.05575000000000002
1,1022,0.029249999999999998
1,1023,0.08725
1,1024,0.186
1,1025,0.31425000000000003
1,1026,0.23175
1,1027,0.032999999999999974
1,1028,0.15849999999999997
1,1029,0.13424999999999998
1,1030,0.015000000000000013
1,1031,0.03325
1,1032,0.047750000000000015
1,1033,0.24625000000000002
1,1034,0.3355
1,1035,0.582
1,1036,0.99925
1,1037,0.22749999999999998
1,1038,0.02024999999999999
1,1039,0.03025
1,1040,0.49150000000000005
1,1041,0.02200000000000002
1,1042,0.04749999999999999
1,1043,0.184
1,1044,0.21050000000000002
1,1045,0.09275
1,1046,0.09749999999999998
1,1047,0.10199999999999998
1,1048,0.02074999999999999
1,1049,0.125
1,1050,0.10199999999999998
1,1051,0.363
1,1052,0.035750000000000004
1,1053,0.29600000000000004
1,1054,0.273
1,1055,0.03975000000000001
1,1056,0.10625000000000001
1,1057,0.273
1,1058,0.02350000000000002
1,1059,0.06125000000000003
1,1060,0.009500000000000008
1,1061,0.035750000000000004
1,1062,0.8422499999999999
1,1063,0.036250000000000004
1,1064,0.4205
1,1065,0.3015
1,1066,0.15575
1,1067,0.008500000000000008
1,1068,0.019000000000000017
1,1069,0.004249999999999976
1,1070,0.26149999999999995
1,1071,0.544
1,1072,0.7145
1,1073,0.2845
1,1074,0.15075
1,1075,0.010000000000000009
1,1076,0.06125000000000003
1,1077,0.015000000000000013
1,1078,0.03375
1,1079,0.009749999999999981
1,1080,0.0047499999999999765
1,1081,0.016000000000000014
1,1082,0.05725000000000002
1,1083,0.05625000000000002
1,1084,0.27949999999999997
1,1085,0.1915
1,1086,0.028249999999999997
1,1087,0.037750000000000006
1,1088,0.026249999999999996
1,1089,0.10849999999999999
1,1090,0.60425
1,1091,0.4105
1,1092,0.44499999999999995
1,1093,0.33725000000000005
1,1094,0.02174999999999999
1,1095,0.04075000000000001
1,1096,0.0625
1,1097,0.04375000000000001
1,1098,0.10075
1,1099,0.0047499999999999765
1,1100,0.19224999999999998
1,1101,0.25849999999999995
1,1102,0.009000000000000008
1,1103,0.027749999999999997
1,1104,0.29925
1,1105,0.046750000000000014
1,1106,0.010249999999999981
1,1107,0.027249999999999996
1,1108,0.737
1,1109,0.11199999999999999
1,1110,0.05125000000000002
1,1111,0.04375000000000001
1,1112,0.05349999999999999
1,1113,0.12574999999999997
1,1114,0.77675
1,1115,0.14500000000000002
1,1116,0.11275000000000002
1,1117,0.04199999999999998
1,1118,0.10249999999999998
1,1119,0.03949999999999998
1,1120,0.018000000000000016
1,1121,0.04575000000000001
1,1122,0.03275
1,1123,0.125
1,1124,0.04149999999999998
1,1125,0.01924999999999999
1,1126,0.036250000000000004
1,1127,0.07774999999999999
1,1128,0.02300000000000002
2,1,0.03975000000000001
2,2,0.04375000000000001
2,3,0.037750000000000006
2,4,0.04799999999999999
2,5,0.11025000000000001
2,6,0.07250000000000001
2,7,0.047750000000000015
2,8,0.10975000000000001
2,9,0.09925
2,10,0.020500000000000018
2,11,0.06774999999999998
2,12,0.08900000000000002
2,13,0.22575
2,14,0.006249999999999978
2,15,0.0030000000000000027
2,16,0.03475
2,17,0.009500000000000008
2,18,0.18974999999999997
2,19,0.646
2,20,0.40025
2,21,0.45099999999999996
2,22,0.602
2,23,0.15100000000000002
2,24,0.281
2,25,0.07600000000000001
2,26,0.14350000000000002
2,27,0.11675000000000002
2,28,0.04349999999999998
2,29,0.9810000000000001
2,30,0.10549999999999998
2,31,0.00824999999999998
2,32,0.0665
2,33,0.08574999999999999
2,34,0.05299999999999999
2,35,0.04525000000000001
2,36,0.14650000000000002
2,37,0.07750000000000001
2,38,0.029000000000000026
2,39,0.022749999999999992
2,40,0.024749999999999994
2,41,0.020500000000000018
